task_id,order_id,warehouse_id,order_lat,order_lon,pickup_ready_at,created_at,delivery_deadline_at,total_mass_kg,time_window_sec,lead_time_sec,prep_time_sec,dist_from_warehouse_km,straight_line_travel_sec_moped,feasible_solo_moped,straight_line_travel_sec_walking,feasible_solo_walking,straight_line_travel_sec_car,feasible_solo_car,pickup_ready_ts,deadline_ts
2,26,1,55.78419,37.337141,2026-06-15 15:52:58+00:00,2026-06-15 15:49:07+00:00,2026-06-15 16:12:35+00:00,3.59,1177,1408,231,1.5330016818158854,367,True,1103,True,137,True,1781538,1781539
2,27,1,55.80675,37.341704,2026-06-15 15:39:12+00:00,2026-06-15 15:23:23+00:00,2026-06-15 16:02:19+00:00,4.44,1387,2336,949,3.0050722071808864,721,True,2163,False,270,True,1781537,1781539
2,28,1,55.790563,37.374134,2026-06-15 15:43:46+00:00,2026-06-15 15:32:43+00:00,2026-06-15 16:13:47+00:00,5.18,1801,2464,663,1.234635376233993,296,True,888,True,111,True,1781538,1781540
2,29,1,55.797947,37.359961,2026-06-15 15:38:31+00:00,2026-06-15 15:23:57+00:00,2026-06-15 16:22:48+00:00,3.88,2657,3531,874,1.7654231141438497,423,True,1271,True,158,True,1781537,1781540
2,30,1,55.761097,37.380459,2026-06-15 15:42:39+00:00,2026-06-15 15:26:54+00:00,2026-06-15 16:22:36+00:00,20.25,2397,3342,945,2.621877361677407,629,True,1887,True,235,True,1781538,1781540
2,31,1,55.771233,37.401386,2026-06-15 15:44:51+00:00,2026-06-15 15:26:59+00:00,2026-06-15 16:04:10+00:00,3.51,1159,2231,1072,2.7783942858862236,666,True,2000,False,250,True,1781538,1781539
2,32,1,55.795539,37.395872,2026-06-15 15:37:50+00:00,2026-06-15 15:37:50+00:00,2026-06-15 16:05:55+00:00,2.22,1685,1685,0,2.624616086514299,629,True,1889,False,236,True,1781537,1781539
2,33,1,55.774644,37.342593,2026-06-15 15:39:20+00:00,2026-06-15 15:22:08+00:00,2026-06-15 16:19:01+00:00,3.82,2381,3413,1032,1.4368795654458806,344,True,1034,True,129,True,1781537,1781540
2,34,1,55.789482,37.370037,2026-06-15 15:41:07+00:00,2026-06-15 15:26:04+00:00,2026-06-15 16:11:14+00:00,6.32,1807,2710,903,0.9844380893175878,236,True,708,True,88,True,1781538,1781539
2,35,1,55.76385,37.396838,2026-06-15 15:49:01+00:00,2026-06-15 15:46:38+00:00,2026-06-15 16:06:35+00:00,3.02,1054,1197,143,3.005653799119866,721,True,2164,False,270,True,1781538,1781539
2,36,1,55.792144,37.325226,2026-06-15 15:39:11+00:00,2026-06-15 15:26:07+00:00,2026-06-15 16:07:38+00:00,5.73,1707,2491,784,2.5213047616106263,605,True,1815,False,226,True,1781537,1781539
2,37,1,55.796346,37.357454,2026-06-15 15:40:31+00:00,2026-06-15 15:27:24+00:00,2026-06-15 16:04:11+00:00,1.45,1420,2207,787,1.6040078981610955,384,True,1154,True,144,True,1781538,1781539
2,38,1,55.775989,37.357779,2026-06-15 15:37:25+00:00,2026-06-15 15:36:26+00:00,2026-06-15 16:10:27+00:00,7.24,1982,2041,59,0.7146403540297621,171,True,514,True,64,True,1781537,1781539
2,39,1,55.770344,37.373086,2026-06-15 15:45:58+00:00,2026-06-15 15:38:16+00:00,2026-06-15 16:09:05+00:00,1.12,1387,1849,462,1.4975185146619434,359,True,1078,True,134,True,1781538,1781539
2,40,1,55.778679,37.358788,2026-06-15 15:37:01+00:00,2026-06-15 15:32:46+00:00,2026-06-15 16:18:51+00:00,5.14,2510,2765,255,0.41227055066481577,98,True,296,True,37,True,1781537,1781540
2,41,1,55.797046,37.339444,2026-06-15 15:51:58+00:00,2026-06-15 15:50:46+00:00,2026-06-15 16:13:25+00:00,5.81,1287,1359,72,2.1552260068117732,517,True,1551,False,193,True,1781538,1781540
2,42,1,55.78018,37.35421,2026-06-15 15:40:18+00:00,2026-06-15 15:31:51+00:00,2026-06-15 16:00:35+00:00,2.1,1217,1724,507,0.4956549453732426,118,True,356,True,44,True,1781538,1781539
2,43,1,55.778178,37.376061,2026-06-15 15:42:43+00:00,2026-06-15 15:37:25+00:00,2026-06-15 16:16:01+00:00,2.42,1998,2316,318,1.0163371915982733,243,True,731,True,91,True,1781538,1781540
2,44,1,55.793757,37.351556,2026-06-15 15:38:50+00:00,2026-06-15 15:26:27+00:00,2026-06-15 15:57:29+00:00,12.06,1119,1862,743,1.4351452822435462,344,True,1033,True,129,True,1781537,1781539
2,45,1,55.788059,37.338746,2026-06-15 15:37:42+00:00,2026-06-15 15:29:40+00:00,2026-06-15 16:02:25+00:00,5.41,1483,1965,482,1.5626460870241001,375,True,1125,True,140,True,1781537,1781539
2,46,1,55.788643,37.32975,2026-06-15 15:44:58+00:00,2026-06-15 15:35:06+00:00,2026-06-15 16:29:05+00:00,1.98,2647,3239,592,2.1071408873021906,505,True,1517,True,189,True,1781538,1781540
2,47,1,55.767387,37.345964,2026-06-15 15:40:05+00:00,2026-06-15 15:38:01+00:00,2026-06-15 16:21:04+00:00,5.03,2459,2583,124,1.8977596193103259,455,True,1366,True,170,True,1781538,1781540
2,48,1,55.759392,37.387463,2026-06-15 15:51:49+00:00,2026-06-15 15:33:10+00:00,2026-06-15 16:18:33+00:00,4.12,1604,2723,1119,3.0055435354640685,721,True,2163,False,270,True,1781538,1781540
2,49,1,55.76183,37.344986,2026-06-15 15:45:52+00:00,2026-06-15 15:39:27+00:00,2026-06-15 16:11:14+00:00,4.54,1522,1907,385,2.4749787265125036,593,True,1781,False,222,True,1781538,1781539
2,50,1,55.795692,37.402903,2026-06-15 15:40:25+00:00,2026-06-15 15:29:10+00:00,2026-06-15 16:18:04+00:00,4.18,2259,2934,675,3.004861154120727,721,True,2163,True,270,True,1781538,1781540
2,51,2,55.840827,37.437,2026-06-15 15:37:50+00:00,2026-06-15 15:18:55+00:00,2026-06-15 16:04:36+00:00,5.07,1606,2741,1135,0.8490122799692855,203,True,611,True,76,True,1781537,1781539
2,52,2,55.843324,37.443465,2026-06-15 15:46:00+00:00,2026-06-15 15:45:28+00:00,2026-06-15 16:23:18+00:00,20.37,2238,2270,32,1.0405562740364767,249,True,749,True,93,True,1781538,1781540
2,53,2,55.832098,37.443709,2026-06-15 15:42:17+00:00,2026-06-15 15:24:42+00:00,2026-06-15 16:08:28+00:00,21.91,1571,2626,1055,0.2130635785037322,51,True,153,True,19,True,1781538,1781539
2,54,2,55.842381,37.466777,2026-06-15 15:45:35+00:00,2026-06-15 15:26:16+00:00,2026-06-15 16:29:29+00:00,0.3,2634,3793,1159,1.7556613169349102,421,True,1264,True,158,True,1781538,1781540
2,55,2,55.829797,37.437981,2026-06-15 15:49:58+00:00,2026-06-15 15:40:20+00:00,2026-06-15 16:21:53+00:00,0.3,1915,2493,578,0.5592943436934404,134,True,402,True,50,True,1781538,1781540
2,56,2,55.828325,37.448104,2026-06-15 15:38:53+00:00,2026-06-15 15:22:59+00:00,2026-06-15 16:19:00+00:00,3.37,2407,3361,954,0.7045283568475447,169,True,507,True,63,True,1781537,1781540
2,57,2,55.847348,37.418959,2026-06-15 15:44:25+00:00,2026-06-15 15:30:36+00:00,2026-06-15 16:04:19+00:00,18.05,1194,2023,829,2.1124231215555223,506,True,1520,False,190,True,1781538,1781539
2,58,2,55.823515,37.42578,2026-06-15 15:45:21+00:00,2026-06-15 15:41:04+00:00,2026-06-15 16:04:32+00:00,17.2,1151,1408,257,1.5829055038589923,379,True,1139,True,142,True,1781538,1781539
2,59,2,55.834636,37.443808,2026-06-15 15:49:56+00:00,2026-06-15 15:30:27+00:00,2026-06-15 16:07:21+00:00,4.49,1045,2214,1169,0.09028414174279924,21,True,65,True,8,True,1781538,1781539
2,60,2,55.815999,37.407035,2026-06-15 15:37:34+00:00,2026-06-15 15:26:52+00:00,2026-06-15 16:22:22+00:00,4.77,2688,3330,642,3.005681074352036,721,True,2164,True,270,True,1781537,1781540
2,61,2,55.829291,37.41376,2026-06-15 15:37:43+00:00,2026-06-15 15:19:00+00:00,2026-06-15 16:17:50+00:00,3.8,2407,3530,1123,1.897571957840934,455,True,1366,True,170,True,1781537,1781540
2,62,2,55.844254,37.411884,2026-06-15 15:51:39+00:00,2026-06-15 15:40:18+00:00,2026-06-15 16:18:34+00:00,3.32,1615,2296,681,2.2533541984420338,540,True,1622,False,202,True,1781538,1781540
2,63,2,55.855394,37.435393,2026-06-15 15:41:34+00:00,2026-06-15 15:22:17+00:00,2026-06-15 15:59:23+00:00,3.32,1069,2226,1157,2.428882632769469,582,True,1748,False,218,True,1781538,1781539
2,64,2,55.844664,37.408351,2026-06-15 15:52:05+00:00,2026-06-15 15:49:33+00:00,2026-06-15 16:30:57+00:00,4.73,2332,2484,152,2.4676277900073327,592,True,1776,True,222,True,1781538,1781541
2,65,2,55.84673,37.426236,2026-06-15 15:44:43+00:00,2026-06-15 15:35:35+00:00,2026-06-15 16:11:18+00:00,6.21,1595,2143,548,1.7624357822333963,422,True,1268,True,158,True,1781538,1781539
2,66,2,55.846797,37.457427,2026-06-15 15:44:08+00:00,2026-06-15 15:25:31+00:00,2026-06-15 16:17:29+00:00,21.81,2001,3118,1117,1.6875539186067845,405,True,1215,True,151,True,1781538,1781540
2,67,2,55.842543,37.496555,2026-06-15 15:45:15+00:00,2026-06-15 15:26:31+00:00,2026-06-15 16:29:33+00:00,5.08,2658,3782,1124,3.478306298369994,834,True,2504,True,313,True,1781538,1781540
2,68,2,55.840681,37.460237,2026-06-15 15:46:05+00:00,2026-06-15 15:27:50+00:00,2026-06-15 16:17:11+00:00,13.33,1866,2961,1095,1.3106567983765258,314,True,943,True,117,True,1781538,1781540
2,69,2,55.839774,37.411561,2026-06-15 15:52:10+00:00,2026-06-15 15:45:13+00:00,2026-06-15 16:09:53+00:00,1.18,1063,1480,417,2.0653384234725185,495,True,1487,False,185,True,1781538,1781539
2,70,2,55.855159,37.429582,2026-06-15 15:45:38+00:00,2026-06-15 15:41:59+00:00,2026-06-15 16:10:15+00:00,3.61,1477,1696,219,2.5001932174737598,600,True,1800,False,225,True,1781538,1781539
2,71,2,55.827527,37.447966,2026-06-15 15:39:42+00:00,2026-06-15 15:20:58+00:00,2026-06-15 16:00:20+00:00,5.18,1238,2362,1124,0.7811471329674711,187,True,562,True,70,True,1781537,1781539
2,72,2,55.832824,37.442729,2026-06-15 15:52:55+00:00,2026-06-15 15:43:11+00:00,2026-06-15 16:22:15+00:00,3.21,1760,2344,584,0.12839739862094304,30,True,92,True,11,True,1781538,1781540
2,73,2,55.819506,37.425957,2026-06-15 15:37:48+00:00,2026-06-15 15:18:11+00:00,2026-06-15 16:06:52+00:00,3.74,1744,2921,1177,1.9280236900980918,462,True,1388,True,173,True,1781537,1781539
2,74,2,55.842892,37.44931,2026-06-15 15:49:30+00:00,2026-06-15 15:40:56+00:00,2026-06-15 16:23:38+00:00,3.81,2048,2562,514,1.0678904366560686,256,True,768,True,96,True,1781538,1781540
2,75,2,55.825245,37.465035,2026-06-15 15:52:22+00:00,2026-06-15 15:44:57+00:00,2026-06-15 16:20:07+00:00,5.73,1665,2110,445,1.6847313237079613,404,True,1213,True,151,True,1781538,1781540
2,76,2,55.832727,37.416826,2026-06-15 15:48:55+00:00,2026-06-15 15:46:18+00:00,2026-06-15 16:09:52+00:00,1.43,1257,1414,157,1.6391462735667917,393,True,1180,True,147,True,1781538,1781539
2,77,2,55.837057,37.438699,2026-06-15 15:52:17+00:00,2026-06-15 15:49:12+00:00,2026-06-15 16:13:12+00:00,7.77,1255,1440,185,0.4351102877566612,104,True,313,True,39,True,1781538,1781539
2,78,2,55.848035,37.420284,2026-06-15 15:39:48+00:00,2026-06-15 15:32:38+00:00,2026-06-15 16:09:09+00:00,5.4,1761,2191,430,2.110472871108151,506,True,1519,True,189,True,1781537,1781539
2,79,2,55.828285,37.469352,2026-06-15 15:48:16+00:00,2026-06-15 15:46:52+00:00,2026-06-15 16:17:42+00:00,2.88,1766,1850,84,1.7640453047937155,423,True,1270,True,158,True,1781538,1781540
2,80,2,55.835993,37.434666,2026-06-15 15:40:51+00:00,2026-06-15 15:33:38+00:00,2026-06-15 16:01:08+00:00,2.98,1217,1650,433,0.5658606978263055,135,True,407,True,50,True,1781538,1781539
2,81,2,55.835021,37.475795,2026-06-15 15:41:21+00:00,2026-06-15 15:38:44+00:00,2026-06-15 16:09:30+00:00,7.6,1689,1846,157,2.0524145242807244,492,True,1477,True,184,True,1781538,1781539
2,82,2,55.834126,37.446141,2026-06-15 15:44:58+00:00,2026-06-15 15:32:06+00:00,2026-06-15 16:25:58+00:00,2.71,2460,3232,772,0.19809081400463038,47,True,142,True,17,True,1781538,1781540
2,83,2,55.840034,37.434022,2026-06-15 15:44:22+00:00,2026-06-15 15:42:45+00:00,2026-06-15 15:59:50+00:00,3.24,928,1025,97,0.8761302085013389,210,True,630,True,78,True,1781538,1781539
2,84,2,55.817748,37.461991,2026-06-15 15:50:23+00:00,2026-06-15 15:48:12+00:00,2026-06-15 16:12:08+00:00,5.77,1305,1436,131,2.1595167377220426,518,True,1554,False,194,True,1781538,1781539
2,85,2,55.834702,37.442939,2026-06-15 15:42:01+00:00,2026-06-15 15:33:59+00:00,2026-06-15 16:05:03+00:00,3.53,1382,1864,482,0.08143693028625819,19,True,58,True,7,True,1781538,1781539
2,86,2,55.826969,37.461412,2026-06-15 15:39:43+00:00,2026-06-15 15:35:48+00:00,2026-06-15 15:56:27+00:00,4.99,1004,1239,235,1.389583697882983,333,True,1000,True,125,True,1781537,1781538
2,87,2,55.839744,37.425373,2026-06-15 15:39:48+00:00,2026-06-15 15:23:34+00:00,2026-06-15 16:02:44+00:00,2.69,1376,2350,974,1.27320639640681,305,True,916,True,114,True,1781537,1781539
2,88,2,55.827147,37.418101,2026-06-15 15:41:25+00:00,2026-06-15 15:22:07+00:00,2026-06-15 16:04:21+00:00,2.31,1376,2534,1158,1.7291308981852247,414,True,1244,True,155,True,1781538,1781539
2,89,2,55.83394,37.445733,2026-06-15 15:43:03+00:00,2026-06-15 15:26:21+00:00,2026-06-15 16:04:26+00:00,4.61,1283,2285,1002,0.17188460959376087,41,True,123,True,15,True,1781538,1781539
2,90,2,55.876404,37.440168,2026-06-15 15:45:18+00:00,2026-06-15 15:29:06+00:00,2026-06-15 16:02:58+00:00,13.52,1060,2032,972,4.721710637938705,1133,False,3399,False,424,True,1781538,1781539
2,91,2,55.83309,37.444617,2026-06-15 15:43:33+00:00,2026-06-15 15:33:58+00:00,2026-06-15 16:24:24+00:00,2.23,2451,3026,575,0.14146468687126876,33,True,101,True,12,True,1781538,1781540
2,92,2,55.84242,37.441366,2026-06-15 15:51:46+00:00,2026-06-15 15:46:51+00:00,2026-06-15 16:28:39+00:00,4.58,2213,2508,295,0.9449928200730237,226,True,680,True,85,True,1781538,1781540
2,93,2,55.81084,37.451313,2026-06-15 15:44:25+00:00,2026-06-15 15:38:37+00:00,2026-06-15 16:23:17+00:00,3.44,2332,2680,348,2.6240701309778167,629,True,1889,True,236,True,1781538,1781540
2,94,2,55.832833,37.463005,2026-06-15 15:39:09+00:00,2026-06-15 15:20:17+00:00,2026-06-15 16:06:12+00:00,3.92,1623,2755,1132,1.256817805274883,301,True,904,True,113,True,1781537,1781539
2,95,2,55.833964,37.442988,2026-06-15 15:47:13+00:00,2026-06-15 15:31:34+00:00,2026-06-15 16:08:32+00:00,12.85,1279,2218,939,0.0007976168401603783,0,True,0,True,0,True,1781538,1781539
2,96,2,55.847642,37.408744,2026-06-15 15:50:52+00:00,2026-06-15 15:44:45+00:00,2026-06-15 16:24:26+00:00,4.68,2014,2381,367,2.623071570282731,629,True,1888,True,236,True,1781538,1781540
2,97,2,55.836718,37.418036,2026-06-15 15:44:03+00:00,2026-06-15 15:26:31+00:00,2026-06-15 16:14:52+00:00,0.82,1849,2901,1052,1.587355383577382,380,True,1142,True,142,True,1781538,1781540
2,98,2,55.833894,37.410051,2026-06-15 15:40:48+00:00,2026-06-15 15:30:45+00:00,2026-06-15 16:10:57+00:00,5.17,1809,2412,603,2.056375444860153,493,True,1480,True,185,True,1781538,1781539
2,99,2,55.836948,37.420511,2026-06-15 15:48:47+00:00,2026-06-15 15:35:13+00:00,2026-06-15 16:19:28+00:00,6.29,1841,2655,814,1.4416595537839725,345,True,1037,True,129,True,1781538,1781540
2,100,2,55.850999,37.435322,2026-06-15 15:52:44+00:00,2026-06-15 15:45:42+00:00,2026-06-15 16:26:52+00:00,4.23,2048,2470,422,1.9529811899919693,468,True,1406,True,175,True,1781538,1781540
2,101,3,55.811402,37.344582,2026-06-15 15:41:32+00:00,2026-06-15 15:25:47+00:00,2026-06-15 16:08:01+00:00,4.0,1589,2534,945,2.676709662465641,642,True,1927,False,240,True,1781538,1781539
2,102,3,55.786475,37.346945,2026-06-15 15:46:42+00:00,2026-06-15 15:33:31+00:00,2026-06-15 16:26:35+00:00,1.09,2393,3184,791,1.7247404068024377,413,True,1241,True,155,True,1781538,1781540
2,103,3,55.783575,37.263793,2026-06-15 15:37:53+00:00,2026-06-15 15:30:55+00:00,2026-06-15 16:18:50+00:00,6.21,2457,2875,418,3.6672608491168774,880,True,2640,False,330,True,1781537,1781540
2,104,3,55.826912,37.298098,2026-06-15 15:41:07+00:00,2026-06-15 15:23:47+00:00,2026-06-15 16:18:29+00:00,21.37,2242,3282,1040,4.196431110454253,1007,True,3021,False,377,True,1781538,1781540
2,105,3,55.787186,37.319289,2026-06-15 15:40:41+00:00,2026-06-15 15:40:08+00:00,2026-06-15 16:24:26+00:00,8.27,2625,2658,33,0.4766543427360729,114,True,343,True,42,True,1781538,1781540
2,106,3,55.790803,37.29312,2026-06-15 15:44:11+00:00,2026-06-15 15:31:23+00:00,2026-06-15 16:05:13+00:00,7.43,1262,2030,768,1.7303369453873616,415,True,1245,True,155,True,1781538,1781539
2,107,3,55.785708,37.334771,2026-06-15 15:52:33+00:00,2026-06-15 15:34:29+00:00,2026-06-15 16:35:12+00:00,3.8,2559,3643,1084,1.0790752945150952,258,True,776,True,97,True,1781538,1781541
2,108,3,55.795989,37.354175,2026-06-15 15:38:08+00:00,2026-06-15 15:18:20+00:00,2026-06-15 15:55:21+00:00,12.24,1033,2221,1188,2.1493380550975405,515,True,1547,False,193,True,1781537,1781538
2,109,3,55.785446,37.314946,2026-06-15 15:51:06+00:00,2026-06-15 15:38:20+00:00,2026-06-15 16:21:45+00:00,4.07,1839,2605,766,0.7548732041751924,181,True,543,True,67,True,1781538,1781540
2,110,3,55.785586,37.335755,2026-06-15 15:49:44+00:00,2026-06-15 15:44:31+00:00,2026-06-15 16:09:20+00:00,3.66,1176,1489,313,1.1371659571268358,272,True,818,True,102,True,1781538,1781539
2,111,3,55.782447,37.349629,2026-06-15 15:38:14+00:00,2026-06-15 15:22:56+00:00,2026-06-15 16:02:27+00:00,2.61,1453,2371,918,2.059707122154367,494,True,1482,False,185,True,1781537,1781539
2,112,3,55.798253,37.313011,2026-06-15 15:41:38+00:00,2026-06-15 15:30:33+00:00,2026-06-15 16:15:17+00:00,2.98,2019,2684,665,0.9045151860028873,217,True,651,True,81,True,1781538,1781540
2,113,3,55.795394,37.328864,2026-06-15 15:47:55+00:00,2026-06-15 15:46:26+00:00,2026-06-15 16:16:19+00:00,2.6,1704,1793,89,0.6735420819038466,161,True,484,True,60,True,1781538,1781540
2,114,3,55.792176,37.328749,2026-06-15 15:40:47+00:00,2026-06-15 15:24:11+00:00,2026-06-15 16:12:09+00:00,9.06,1882,2878,996,0.5058442256062513,121,True,364,True,45,True,1781538,1781539
2,115,3,55.787479,37.320814,2026-06-15 15:44:52+00:00,2026-06-15 15:34:17+00:00,2026-06-15 16:17:55+00:00,4.53,1983,2618,635,0.43488886285787015,104,True,313,True,39,True,1781538,1781540
2,116,3,55.770517,37.317108,2026-06-15 15:44:53+00:00,2026-06-15 15:35:31+00:00,2026-06-15 16:28:44+00:00,2.23,2631,3193,562,2.332295886131559,559,True,1679,True,209,True,1781538,1781540
2,117,3,55.79487,37.350121,2026-06-15 15:43:54+00:00,2026-06-15 15:28:31+00:00,2026-06-15 16:20:54+00:00,10.51,2220,3143,923,1.874595763612769,449,True,1349,True,168,True,1781538,1781540
2,118,3,55.815398,37.38301,2026-06-15 15:47:01+00:00,2026-06-15 15:40:30+00:00,2026-06-15 16:21:15+00:00,3.2,2054,2445,391,4.717210338074936,1132,True,3396,False,424,True,1781538,1781540
2,119,3,55.793226,37.347551,2026-06-15 15:49:05+00:00,2026-06-15 15:32:06+00:00,2026-06-15 16:34:02+00:00,4.0,2697,3716,1019,1.6860083153752496,404,True,1213,True,151,True,1781538,1781541
2,120,3,55.791345,37.350367,2026-06-15 15:52:53+00:00,2026-06-15 15:33:05+00:00,2026-06-15 16:23:41+00:00,3.17,1848,3036,1188,1.8496909739785252,443,True,1331,True,166,True,1781538,1781540
2,121,3,55.793831,37.318833,2026-06-15 15:50:19+00:00,2026-06-15 15:44:15+00:00,2026-06-15 16:18:30+00:00,5.16,1691,2055,364,0.2974410196184683,71,True,214,True,26,True,1781538,1781540
2,122,3,55.797465,37.313545,2026-06-15 15:42:08+00:00,2026-06-15 15:31:11+00:00,2026-06-15 16:13:57+00:00,4.1,1909,2566,657,0.8128920849537127,195,True,585,True,73,True,1781538,1781540
2,123,3,55.777809,37.336469,2026-06-15 15:42:17+00:00,2026-06-15 15:39:44+00:00,2026-06-15 16:02:56+00:00,2.38,1239,1392,153,1.8008134371274658,432,True,1296,False,162,True,1781538,1781539
2,124,3,55.791916,37.327456,2026-06-15 15:37:20+00:00,2026-06-15 15:31:00+00:00,2026-06-15 15:57:38+00:00,1.99,1218,1598,380,0.421485314104362,101,True,303,True,37,True,1781537,1781539
2,125,3,55.802393,37.32924,2026-06-15 15:37:20+00:00,2026-06-15 15:20:22+00:00,2026-06-15 15:56:59+00:00,18.94,1179,2197,1018,1.3328887855782188,319,True,959,True,119,True,1781537,1781539
2,126,3,55.772918,37.333111,2026-06-15 15:51:17+00:00,2026-06-15 15:51:04+00:00,2026-06-15 16:11:38+00:00,22.14,1221,1234,13,2.193969387201582,526,True,1579,False,197,True,1781538,1781539
2,127,3,55.798093,37.337198,2026-06-15 15:48:35+00:00,2026-06-15 15:36:36+00:00,2026-06-15 16:32:10+00:00,2.99,2615,3334,719,1.2684257787096345,304,True,913,True,114,True,1781538,1781541
2,128,3,55.771266,37.325935,2026-06-15 15:37:44+00:00,2026-06-15 15:30:41+00:00,2026-06-15 16:14:04+00:00,1.07,2180,2603,423,2.2607939252819644,542,True,1627,True,203,True,1781537,1781540
2,129,3,55.767359,37.266377,2026-06-15 15:49:58+00:00,2026-06-15 15:35:44+00:00,2026-06-15 16:08:03+00:00,4.36,1085,1939,854,4.325928180517046,1038,True,3114,False,389,True,1781538,1781539
2,130,3,55.791535,37.330018,2026-06-15 15:44:16+00:00,2026-06-15 15:35:59+00:00,2026-06-15 16:04:34+00:00,13.74,1218,1715,497,0.577796679751621,138,True,416,True,52,True,1781538,1781539
2,131,3,55.794375,37.337602,2026-06-15 15:51:47+00:00,2026-06-15 15:32:45+00:00,2026-06-15 16:07:08+00:00,3.77,921,2063,1142,1.102779580269073,264,True,794,True,99,True,1781538,1781539
2,132,3,55.800195,37.310265,2026-06-15 15:38:15+00:00,2026-06-15 15:21:15+00:00,2026-06-15 16:11:39+00:00,4.92,2004,3024,1020,1.1791940389276683,283,True,849,True,106,True,1781537,1781539
2,133,3,55.782914,37.31347,2026-06-15 15:38:12+00:00,2026-06-15 15:23:36+00:00,2026-06-15 16:18:40+00:00,1.36,2428,3304,876,1.047427736140445,251,True,754,True,94,True,1781537,1781540
2,134,3,55.786068,37.343749,2026-06-15 15:42:54+00:00,2026-06-15 15:39:24+00:00,2026-06-15 16:04:29+00:00,2.17,1295,1505,210,1.553212584509679,372,True,1118,True,139,True,1781538,1781539
2,135,3,55.790653,37.307654,2026-06-15 15:43:03+00:00,2026-06-15 15:26:01+00:00,2026-06-15 16:05:18+00:00,6.89,1335,2357,1022,0.8245947583772304,197,True,593,True,74,True,1781538,1781539
2,136,3,55.791188,37.328027,2026-06-15 15:39:24+00:00,2026-06-15 15:37:38+00:00,2026-06-15 16:14:37+00:00,0.3,2113,2219,106,0.4536636658764397,108,True,326,True,40,True,1781537,1781540
2,137,3,55.784128,37.322799,2026-06-15 15:42:21+00:00,2026-06-15 15:25:26+00:00,2026-06-15 16:12:57+00:00,4.44,1836,2851,1015,0.8173137758796893,196,True,588,True,73,True,1781538,1781539
2,138,3,55.812224,37.3095,2026-06-15 15:51:09+00:00,2026-06-15 15:41:22+00:00,2026-06-15 16:10:23+00:00,2.95,1154,1741,587,2.4215081968106538,581,True,1743,False,217,True,1781538,1781539
2,139,3,55.799478,37.325192,2026-06-15 15:44:03+00:00,2026-06-15 15:35:46+00:00,2026-06-15 16:14:42+00:00,3.84,1839,2336,497,0.9406981566417388,225,True,677,True,84,True,1781538,1781540
2,140,3,55.779902,37.302904,2026-06-15 15:38:44+00:00,2026-06-15 15:38:27+00:00,2026-06-15 16:01:10+00:00,5.39,1346,1363,17,1.697300911775142,407,True,1222,True,152,True,1781537,1781539
